# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415137565;0.00;0.00
axle;60;1415137625;0.00;0.00
axle;60;1415137685;0.00;0.00
axle;60;1415137745;0.00;0.00
axle;60;1415137805;0.00;0.00
axle;60;1415137865;0.00;0.00
axle;60;1415137925;0.00;0.00
axle;60;1415137985;0.00;0.00
axle;60;1415138045;0.00;0.00
axle;60;1415138105;0.00;0.00
axle;60;1415138165;0.00;0.00
axle;60;1415138225;0.00;0.00
