# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1415138328;-1;2.88;0.00;0.68;0.02;0.00;96.42
axle;60;1415138328;0;1.62;0.00;0.28;0.00;0.00;98.09
axle;60;1415138328;1;0.43;0.00;0.17;0.00;0.00;99.40
axle;60;1415138328;2;0.28;0.00;0.12;0.00;0.00;99.60
axle;60;1415138328;3;0.30;0.00;0.10;0.00;0.00;99.60
axle;60;1415138328;4;0.08;0.00;0.05;0.00;0.00;99.87
axle;60;1415138328;5;0.13;0.00;0.12;0.00;0.00;99.75
axle;60;1415138328;6;0.10;0.00;0.13;0.00;0.00;99.77
axle;60;1415138328;7;0.17;0.00;0.03;0.00;0.00;99.80
axle;60;1415138328;8;79.09;0.00;0.73;0.00;0.00;20.18
axle;60;1415138328;9;0.30;0.00;0.17;0.00;0.00;99.53
axle;60;1415138328;10;0.99;0.00;0.67;0.00;0.00;98.34
axle;60;1415138328;11;0.28;0.00;0.15;0.00;0.00;99.57
axle;60;1415138328;12;0.64;0.00;0.22;0.00;0.00;99.15
axle;60;1415138328;13;0.35;0.00;0.20;0.00;0.00;99.45
axle;60;1415138328;14;1.25;0.00;0.27;0.00;0.00;98.48
axle;60;1415138328;15;0.17;0.00;0.17;0.00;0.00;99.67
axle;60;1415138328;16;0.20;0.00;0.30;0.32;0.00;99.18
axle;60;1415138328;17;3.09;0.00;1.09;0.37;0.00;95.45
axle;60;1415138328;18;0.18;0.00;0.22;0.15;0.00;99.45
axle;60;1415138328;19;20.79;0.00;0.18;0.08;0.00;78.94
axle;60;1415138328;20;0.25;0.00;0.89;0.10;0.00;98.76
axle;60;1415138328;21;5.64;0.00;1.62;0.02;0.00;92.72
axle;60;1415138328;22;0.55;0.00;0.28;0.00;0.00;99.16
axle;60;1415138328;23;0.40;0.00;0.08;0.08;0.00;99.43
axle;60;1415138328;24;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138328;25;0.02;0.00;0.13;0.00;0.00;99.85
axle;60;1415138328;26;0.30;0.00;0.22;0.00;0.00;99.48
axle;60;1415138328;27;4.52;0.00;6.34;0.00;0.00;89.14
axle;60;1415138328;28;1.08;0.00;2.69;0.00;0.00;96.23
axle;60;1415138328;29;0.10;0.00;0.05;0.00;0.00;99.85
axle;60;1415138328;30;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415138328;31;26.44;0.00;8.29;0.00;0.00;65.27
axle;60;1415138328;32;6.00;0.00;6.97;0.00;0.00;87.03
axle;60;1415138328;33;7.44;0.00;5.60;0.00;0.00;86.96
axle;60;1415138328;34;0.08;0.00;0.03;0.00;0.00;99.88
axle;60;1415138328;35;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138328;36;0.07;0.00;0.03;0.00;0.00;99.90
axle;60;1415138328;37;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138328;38;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138328;39;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138328;40;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138328;41;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415138328;42;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138328;43;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138328;44;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138328;45;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138328;46;2.38;0.00;0.33;0.20;0.00;97.08
axle;60;1415138328;47;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138328;48;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1415138328;49;0.05;0.00;0.13;0.07;0.00;99.75
axle;60;1415138328;50;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138328;51;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138328;52;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415138328;53;8.12;0.00;3.52;0.00;0.00;88.37
axle;60;1415138328;54;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138328;55;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138328;56;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138328;57;9.80;0.00;0.67;0.00;0.00;89.53
axle;60;1415138328;58;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138328;59;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138328;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138328;61;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138328;62;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138328;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;-1;3.12;0.00;0.42;0.00;0.00;96.46
axle;60;1415138388;0;1.74;0.00;0.33;0.00;0.00;97.93
axle;60;1415138388;1;0.32;0.00;0.12;0.02;0.00;99.55
axle;60;1415138388;2;0.30;0.00;0.07;0.00;0.00;99.63
axle;60;1415138388;3;0.30;0.00;0.12;0.00;0.00;99.58
axle;60;1415138388;4;0.12;0.00;0.07;0.00;0.00;99.82
axle;60;1415138388;5;0.05;0.00;0.10;0.00;0.00;99.85
axle;60;1415138388;6;0.12;0.00;0.10;0.00;0.00;99.78
axle;60;1415138388;7;0.08;0.00;0.03;0.00;0.00;99.88
axle;60;1415138388;8;99.75;0.00;0.25;0.00;0.00;0.00
axle;60;1415138388;9;0.38;0.00;0.15;0.00;0.00;99.47
axle;60;1415138388;10;0.43;0.00;0.25;0.00;0.00;99.32
axle;60;1415138388;11;0.08;0.00;0.12;0.00;0.00;99.80
axle;60;1415138388;12;0.35;0.00;0.28;0.00;0.00;99.36
axle;60;1415138388;13;1.12;0.00;0.38;0.00;0.00;98.49
axle;60;1415138388;14;0.07;0.00;0.10;0.00;0.00;99.83
axle;60;1415138388;15;0.17;0.00;0.22;0.00;0.00;99.62
axle;60;1415138388;16;0.02;0.00;0.07;0.08;0.00;99.83
axle;60;1415138388;17;0.03;0.00;0.07;0.08;0.00;99.82
axle;60;1415138388;18;0.00;0.00;0.08;0.08;0.00;99.83
axle;60;1415138388;19;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138388;20;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138388;21;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138388;22;0.03;0.00;0.08;0.00;0.00;99.88
axle;60;1415138388;23;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138388;24;0.12;0.00;0.07;0.00;0.00;99.82
axle;60;1415138388;25;0.13;0.00;0.13;0.00;0.00;99.73
axle;60;1415138388;26;0.47;0.00;0.18;0.00;0.00;99.35
axle;60;1415138388;27;0.08;0.00;0.02;0.00;0.00;99.90
axle;60;1415138388;28;2.43;0.00;6.45;0.00;0.00;91.12
axle;60;1415138388;29;0.13;0.00;0.37;0.00;0.00;99.50
axle;60;1415138388;30;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415138388;31;84.37;0.00;15.63;0.00;0.00;0.00
axle;60;1415138388;32;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138388;33;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138388;34;0.03;0.00;0.07;0.00;0.00;99.90
axle;60;1415138388;35;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138388;36;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415138388;37;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138388;38;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138388;39;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138388;40;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;41;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;42;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138388;43;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;44;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;45;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;46;5.48;0.00;0.82;0.00;0.00;93.71
axle;60;1415138388;47;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;48;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415138388;49;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;50;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138388;51;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;52;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138388;53;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;54;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;55;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138388;56;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;57;0.23;0.00;0.03;0.00;0.00;99.73
axle;60;1415138388;58;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;59;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;61;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415138388;62;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138388;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;-1;3.04;0.00;0.55;0.00;0.00;96.41
axle;60;1415138448;0;1.50;0.00;0.22;0.00;0.00;98.28
axle;60;1415138448;1;0.58;0.00;0.12;0.00;0.00;99.30
axle;60;1415138448;2;0.23;0.00;0.12;0.00;0.00;99.65
axle;60;1415138448;3;0.32;0.00;0.13;0.00;0.00;99.55
axle;60;1415138448;4;0.08;0.00;1.30;0.00;0.00;98.61
axle;60;1415138448;5;0.22;0.00;0.12;0.00;0.00;99.67
axle;60;1415138448;6;0.15;0.00;0.10;0.00;0.00;99.75
axle;60;1415138448;7;0.13;0.00;0.12;0.00;0.00;99.75
axle;60;1415138448;8;99.68;0.00;0.32;0.00;0.00;0.00
axle;60;1415138448;9;1.84;0.00;0.18;0.00;0.00;97.98
axle;60;1415138448;10;1.72;0.00;0.28;0.00;0.00;98.00
axle;60;1415138448;11;0.20;0.00;0.10;0.00;0.00;99.70
axle;60;1415138448;12;0.17;0.00;0.17;0.00;0.00;99.67
axle;60;1415138448;13;1.71;0.00;0.42;0.00;0.00;97.88
axle;60;1415138448;14;1.14;0.00;0.52;0.00;0.00;98.35
axle;60;1415138448;15;1.10;0.00;0.35;0.00;0.00;98.55
axle;60;1415138448;16;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138448;17;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415138448;18;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415138448;19;0.02;0.00;0.07;0.00;0.00;99.92
axle;60;1415138448;20;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138448;21;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138448;22;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138448;23;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;24;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1415138448;25;0.08;0.00;0.08;0.02;0.00;99.82
axle;60;1415138448;26;0.35;0.00;0.07;0.00;0.00;99.58
axle;60;1415138448;27;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415138448;28;2.67;0.00;6.92;0.00;0.00;90.41
axle;60;1415138448;29;0.13;0.00;0.45;0.00;0.00;99.42
axle;60;1415138448;30;0.05;0.00;0.00;0.00;0.00;99.95
axle;60;1415138448;31;4.11;0.00;0.07;0.00;0.00;95.83
axle;60;1415138448;32;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138448;33;15.08;0.00;8.26;0.00;0.00;76.67
axle;60;1415138448;34;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415138448;35;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415138448;36;53.45;0.00;6.15;0.00;0.00;40.40
axle;60;1415138448;37;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138448;38;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138448;39;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138448;40;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;41;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;42;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138448;43;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;44;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;45;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;46;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;47;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;48;0.02;0.02;0.02;0.00;0.00;99.95
axle;60;1415138448;49;0.00;0.02;0.10;0.03;0.00;99.85
axle;60;1415138448;50;0.02;0.00;0.03;0.02;0.00;99.93
axle;60;1415138448;51;0.00;0.05;0.08;0.05;0.00;99.82
axle;60;1415138448;52;6.32;0.00;7.03;0.00;0.00;86.65
axle;60;1415138448;53;0.00;0.00;0.00;0.02;0.00;99.98
axle;60;1415138448;54;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138448;55;0.02;0.03;0.05;0.03;0.00;99.87
axle;60;1415138448;56;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;57;0.67;0.05;0.78;0.00;0.00;98.50
axle;60;1415138448;58;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;59;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138448;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;61;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;62;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138448;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;-1;3.09;0.00;0.47;0.00;0.00;96.44
axle;60;1415138508;0;1.45;0.00;0.27;0.00;0.00;98.28
axle;60;1415138508;1;0.58;0.00;0.18;0.00;0.00;99.23
axle;60;1415138508;2;0.25;0.00;0.12;0.00;0.00;99.63
axle;60;1415138508;3;0.45;0.00;0.12;0.00;0.00;99.43
axle;60;1415138508;4;0.10;0.00;0.02;0.00;0.00;99.88
axle;60;1415138508;5;0.20;0.00;0.15;0.00;0.00;99.65
axle;60;1415138508;6;0.20;0.00;0.12;0.00;0.00;99.68
axle;60;1415138508;7;0.23;0.00;0.17;0.00;0.00;99.60
axle;60;1415138508;8;99.68;0.00;0.32;0.00;0.00;0.00
axle;60;1415138508;9;2.51;0.00;0.55;0.00;0.00;96.94
axle;60;1415138508;10;1.21;0.00;0.30;0.00;0.00;98.49
axle;60;1415138508;11;0.89;0.00;0.12;0.00;0.00;99.00
axle;60;1415138508;12;1.10;0.00;0.18;0.00;0.00;98.72
axle;60;1415138508;13;0.67;0.00;0.12;0.00;0.00;99.22
axle;60;1415138508;14;0.87;0.00;0.42;0.00;0.00;98.71
axle;60;1415138508;15;0.28;0.00;0.28;0.00;0.00;99.43
axle;60;1415138508;16;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138508;17;0.05;0.00;0.00;0.00;0.00;99.95
axle;60;1415138508;18;7.11;0.00;5.16;0.00;0.00;87.74
axle;60;1415138508;19;0.18;0.00;0.03;0.00;0.00;99.78
axle;60;1415138508;20;0.05;0.00;0.02;0.02;0.00;99.92
axle;60;1415138508;21;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415138508;22;0.07;0.00;0.07;0.00;0.00;99.87
axle;60;1415138508;23;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138508;24;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138508;25;0.05;0.00;0.15;0.00;0.00;99.80
axle;60;1415138508;26;0.03;0.00;0.07;0.00;0.00;99.90
axle;60;1415138508;27;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1415138508;28;2.50;0.00;6.92;0.00;0.00;90.58
axle;60;1415138508;29;0.08;0.00;0.40;0.00;0.00;99.52
axle;60;1415138508;30;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138508;31;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415138508;32;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;33;26.22;0.00;7.49;0.00;0.00;66.29
axle;60;1415138508;34;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138508;35;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138508;36;49.73;0.00;5.63;0.00;0.00;44.63
axle;60;1415138508;37;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138508;38;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138508;39;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138508;40;0.25;0.00;0.07;0.00;0.00;99.68
axle;60;1415138508;41;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;42;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138508;43;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;44;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;45;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;46;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;47;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;48;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138508;49;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415138508;50;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138508;51;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;52;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;53;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;54;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;55;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138508;56;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138508;57;0.27;0.00;0.13;0.00;0.00;99.60
axle;60;1415138508;58;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;59;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138508;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;61;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;62;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138508;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;-1;3.16;0.00;0.40;0.00;0.00;96.44
axle;60;1415138568;0;1.40;0.00;0.22;0.00;0.00;98.38
axle;60;1415138568;1;0.40;0.00;0.12;0.00;0.00;99.48
axle;60;1415138568;2;0.38;0.00;0.18;0.00;0.00;99.43
axle;60;1415138568;3;0.37;0.00;0.07;0.00;0.00;99.57
axle;60;1415138568;4;0.15;0.00;0.03;0.00;0.00;99.82
axle;60;1415138568;5;0.13;0.00;0.08;0.00;0.00;99.78
axle;60;1415138568;6;0.17;0.00;0.12;0.00;0.00;99.72
axle;60;1415138568;7;0.10;0.00;0.07;0.00;0.00;99.83
axle;60;1415138568;8;99.73;0.00;0.27;0.00;0.00;0.00
axle;60;1415138568;9;1.14;0.00;0.35;0.00;0.00;98.51
axle;60;1415138568;10;1.79;0.00;0.57;0.00;0.00;97.64
axle;60;1415138568;11;1.28;0.00;0.22;0.00;0.00;98.50
axle;60;1415138568;12;1.47;0.00;0.25;0.00;0.00;98.28
axle;60;1415138568;13;1.70;0.00;0.25;0.00;0.00;98.05
axle;60;1415138568;14;0.33;0.00;0.17;0.00;0.00;99.50
axle;60;1415138568;15;0.08;0.00;0.10;0.00;0.00;99.82
axle;60;1415138568;16;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1415138568;17;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415138568;18;0.02;0.00;0.05;0.00;0.00;99.93
axle;60;1415138568;19;0.23;0.00;0.07;0.00;0.00;99.70
axle;60;1415138568;20;0.07;0.00;0.05;0.00;0.00;99.88
axle;60;1415138568;21;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138568;22;0.12;0.00;0.05;0.00;0.00;99.83
axle;60;1415138568;23;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138568;24;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138568;25;0.02;0.00;0.15;0.00;0.00;99.83
axle;60;1415138568;26;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;27;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415138568;28;2.58;0.00;6.89;0.00;0.00;90.53
axle;60;1415138568;29;0.12;0.00;0.33;0.00;0.00;99.55
axle;60;1415138568;30;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415138568;31;0.07;0.00;0.07;0.00;0.00;99.87
axle;60;1415138568;32;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138568;33;23.97;0.00;7.67;0.00;0.00;68.36
axle;60;1415138568;34;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138568;35;23.25;0.00;4.22;0.00;0.00;72.53
axle;60;1415138568;36;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138568;37;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415138568;38;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415138568;39;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415138568;40;0.22;0.00;0.05;0.00;0.00;99.73
axle;60;1415138568;41;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;42;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415138568;43;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;44;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;45;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;46;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;47;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;48;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415138568;49;39.85;0.00;2.28;0.00;0.00;57.87
axle;60;1415138568;50;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415138568;51;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;52;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;53;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;54;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;55;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415138568;56;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;57;0.35;0.00;0.05;0.00;0.00;99.60
axle;60;1415138568;58;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;59;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415138568;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;61;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;62;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138568;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415138628;-1;2.93;0.00;0.65;0.00;0.00;96.42
axle;60;1415138628;0;1.48;0.00;0.32;0.00;0.00;98.20
axle;60;1415138628;1;0.48;0.00;0.18;0.00;0.00;99.33
axle;60;1415138628;2;0.35;0.00;0.15;0.00;0.00;99.50
axle;60;1415138628;3;0.47;0.00;0.17;0.00;0.00;99.37
axle;60;1415138628;4;0.08;0.00;0.07;0.00;0.00;99.85
axle;60;1415138628;5;0.13;0.00;0.03;0.00;0.00;99.83
axle;60;1415138628;6;0.15;0.00;0.08;0.00;0.00;99.77
axle;60;1415138628;7;0.13;0.00;0.12;0.00;0.00;99.75
axle;60;1415138628;8;99.75;0.00;0.25;0.00;0.00;0.00
axle;60;1415138628;9;0.12;0.00;0.08;0.00;0.00;99.80
axle;60;1415138628;10;2.77;0.00;0.74;0.00;0.00;96.49
axle;60;1415138628;11;0.33;0.00;0.23;0.02;0.00;99.42
axle;60;1415138628;12;0.20;0.00;0.27;0.00;0.00;99.53
axle;60;1415138628;13;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415138628;14;0.45;0.00;0.28;0.00;0.00;99.26
