# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415138328;2474.80;28061.47;65566.63;0.00;17777.68;0.00;0.00;0.00;0.00
axle;60;1415138388;2690.13;5387.53;8021.97;0.00;8435.00;0.00;0.00;0.00;0.00
axle;60;1415138448;2561.93;2663.73;98034.00;0.08;11367.98;0.00;0.00;0.00;0.00
axle;60;1415138508;2634.67;2458.87;57789.08;0.00;15336.98;0.00;0.00;0.00;0.00
axle;60;1415138568;2651.73;2528.73;38490.17;0.00;9458.52;0.00;0.00;0.00;0.00
axle;60;1415138628;2649.60;2897.07;107657.18;0.00;14086.87;0.00;0.00;0.00;0.00
axle;60;1415138688;2649.67;2460.13;23642.12;0.00;8312.48;0.00;0.00;0.00;0.00
axle;60;1415138748;2615.47;1827.47;83858.93;0.00;13696.57;0.00;0.00;0.00;0.00
axle;60;1415138808;2707.20;3161.87;92852.42;0.00;12621.75;0.00;0.00;0.00;0.00
